Historico de cotizaciones de YPFD;;;;;;;
;;;;;;;
Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
11/27/2014;420.00;422.00;412.00;414.00;0.00;16,670,445.00;40,041.00
11/26/2014;418.10;419.70;415.50;418.50;0.00;23,157,496.00;55,499.00
11/25/2014;413.05;424.00;413.00;418.00;0.00;34,725,377.00;83,111.00
11/24/2014;405.00;413.00;405.00;407.90;0.00;0.00;0.00
11/21/2014;405.00;413.00;405.00;407.90;0.00;29,172,039.00;71,384.00
11/20/2014;387.30;404.00;387.30;401.00;0.00;18,361,467.00;46,210.00
11/19/2014;390.00;400.50;387.00;387.00;0.00;16,959,773.00;42,874.00
11/18/2014;400.00;404.00;387.00;393.05;0.00;25,398,286.00;64,611.00
11/17/2014;399.95;408.50;396.50;400.00;0.00;21,878,609.00;54,419.00
11/14/2014;411.00;411.00;395.00;400.00;0.00;27,127,399.00;67,400.00
11/13/2014;419.90;419.90;404.00;411.00;0.00;30,241,927.00;73,620.00
11/12/2014;430.00;430.00;415.00;416.80;0.00;34,959,840.00;82,967.00
11/11/2014;430.00;436.50;429.00;430.95;0.00;27,423,293.00;63,450.00
11/10/2014;439.00;448.00;430.50;436.00;0.00;34,633,052.00;79,418.00
11/7/2014;444.00;447.00;433.00;435.00;0.00;36,128,335.00;81,515.00
11/5/2014;447.00;447.00;431.50;444.00;0.00;105,311,726.00;242,173.00
11/4/2014;475.00;475.00;442.00;447.00;0.00;113,021,680.00;250,629.00
11/3/2014;460.00;478.00;459.75;471.00;0.00;125,297,586.00;265,059.00
10/31/2014;439.00;459.50;432.00;459.50;0.00;62,223,592.00;139,942.00
10/30/2014;411.00;434.90;411.00;430.00;0.00;57,326,421.00;133,950.00
10/29/2014;419.00;419.00;409.00;413.00;0.00;30,236,478.00;73,393.00
10/28/2014;422.00;425.00;415.50;417.00;0.00;31,920,560.00;76,356.00
10/27/2014;424.00;425.00;413.00;420.00;0.00;27,788,465.00;66,206.00
10/24/2014;422.00;430.00;415.00;428.00;0.00;27,749,728.00;65,274.00
10/23/2014;437.50;441.00;418.00;419.95;0.00;43,958,806.00;103,617.00
10/22/2014;461.00;461.00;435.00;435.50;0.00;55,398,033.00;125,196.00
